poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,methodology,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,party,answer,candidate_id,candidate_name,pct
78939,1365,Change Research,973,314 Action,Change Research,48,Change Research,B-,Online,Nebraska,5/6/22,5/10/22,,"",,155432,564,lv,,lv,,5/11/22 20:20,"",https://314action.org/wp-content/uploads/2022/05/NE-2-314-Action-Toplines-May-6-10-2022.pdf,"",false,DEM,9231,2022,U.S. House,2,District 2,11/8/22,general,false,false,REP,Bacon,29141,Don Bacon,39.0
78927,1334,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,Online,Alaska,5/6/22,5/9/22,,"",,155355,605,lv,,lv,,5/10/22 21:01,"",https://twitter.com/IvanMoore1/status/1524148563093065728,"",false,,9496,2022,U.S. House,1,District 1,8/16/22,general,false,false,REP,Palin,29782,Sarah Palin,26.0
78927,1334,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,Online,Alaska,5/6/22,5/9/22,,"",,155355,605,lv,,lv,,5/10/22 21:01,"",https://twitter.com/IvanMoore1/status/1524148563093065728,"",false,,9496,2022,U.S. House,1,District 1,8/16/22,general,false,false,REP,Begich,30145,Nick Begich,28.0
78927,1334,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,Online,Alaska,5/6/22,5/9/22,,"",,155355,605,lv,,lv,,5/10/22 21:01,"",https://twitter.com/IvanMoore1/status/1524148563093065728,"",false,,9496,2022,U.S. House,1,District 1,8/16/22,general,false,false,IND,Gross,29781,Al Gross,35.0
78927,1334,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,Online,Alaska,5/6/22,5/9/22,,"",,155355,605,lv,,lv,,5/10/22 21:01,"",https://twitter.com/IvanMoore1/status/1524148563093065728,"",false,,9496,2022,U.S. House,1,District 1,8/16/22,general,false,false,REP,Sweeney,30140,Tara M. Sweeney,11.0
78927,1334,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,Online,Alaska,5/6/22,5/9/22,,"",,155356,605,lv,,lv,,5/10/22 21:01,"",https://twitter.com/IvanMoore1/status/1524148563093065728,"",false,,9496,2022,U.S. House,1,District 1,8/16/22,general,false,true,REP,Palin,29782,Sarah Palin,29.0
78927,1334,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,Online,Alaska,5/6/22,5/9/22,,"",,155356,605,lv,,lv,,5/10/22 21:01,"",https://twitter.com/IvanMoore1/status/1524148563093065728,"",false,,9496,2022,U.S. House,1,District 1,8/16/22,general,false,true,REP,Begich,30145,Nick Begich,32.0
78927,1334,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,Online,Alaska,5/6/22,5/9/22,,"",,155356,605,lv,,lv,,5/10/22 21:01,"",https://twitter.com/IvanMoore1/status/1524148563093065728,"",false,,9496,2022,U.S. House,1,District 1,8/16/22,general,false,true,IND,Gross,29781,Al Gross,39.0
78927,1334,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,Online,Alaska,5/6/22,5/9/22,,"",,155357,605,lv,,lv,,5/10/22 21:01,"",https://twitter.com/IvanMoore1/status/1524148563093065728,"",false,,9496,2022,U.S. House,1,District 1,8/16/22,general,false,true,REP,Begich,30145,Nick Begich,55.0
78927,1334,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,Online,Alaska,5/6/22,5/9/22,,"",,155357,605,lv,,lv,,5/10/22 21:01,"",https://twitter.com/IvanMoore1/status/1524148563093065728,"",false,,9496,2022,U.S. House,1,District 1,8/16/22,general,false,true,IND,Gross,29781,Al Gross,45.0
78927,1334,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,Online,Alaska,5/6/22,5/9/22,,"",,155358,605,lv,,lv,,5/10/22 21:01,"",https://twitter.com/IvanMoore1/status/1524148563093065728,"",false,,9496,2022,U.S. House,1,District 1,8/16/22,general,false,false,REP,Palin,29782,Sarah Palin,28.0
78927,1334,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,Online,Alaska,5/6/22,5/9/22,,"",,155358,605,lv,,lv,,5/10/22 21:01,"",https://twitter.com/IvanMoore1/status/1524148563093065728,"",false,,9496,2022,U.S. House,1,District 1,8/16/22,general,false,false,REP,Begich,30145,Nick Begich,29.0
78927,1334,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,Online,Alaska,5/6/22,5/9/22,,"",,155358,605,lv,,lv,,5/10/22 21:01,"",https://twitter.com/IvanMoore1/status/1524148563093065728,"",false,,9496,2022,U.S. House,1,District 1,8/16/22,general,false,false,IND,Gross,29781,Al Gross,27.0
78927,1334,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,Online,Alaska,5/6/22,5/9/22,,"",,155358,605,lv,,lv,,5/10/22 21:01,"",https://twitter.com/IvanMoore1/status/1524148563093065728,"",false,,9496,2022,U.S. House,1,District 1,8/16/22,general,false,false,DEM,Constant,30146,Christopher Constant,17.0
78927,1334,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,Online,Alaska,5/6/22,5/9/22,,"",,155359,605,lv,,lv,,5/10/22 21:01,"",https://twitter.com/IvanMoore1/status/1524148563093065728,"",false,,9496,2022,U.S. House,1,District 1,8/16/22,general,false,true,REP,Palin,29782,Sarah Palin,28.0
78927,1334,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,Online,Alaska,5/6/22,5/9/22,,"",,155359,605,lv,,lv,,5/10/22 21:01,"",https://twitter.com/IvanMoore1/status/1524148563093065728,"",false,,9496,2022,U.S. House,1,District 1,8/16/22,general,false,true,REP,Begich,30145,Nick Begich,32.0
78927,1334,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,Online,Alaska,5/6/22,5/9/22,,"",,155359,605,lv,,lv,,5/10/22 21:01,"",https://twitter.com/IvanMoore1/status/1524148563093065728,"",false,,9496,2022,U.S. House,1,District 1,8/16/22,general,false,true,IND,Gross,29781,Al Gross,40.0
78927,1334,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,Online,Alaska,5/6/22,5/9/22,,"",,155360,605,lv,,lv,,5/10/22 21:01,"",https://twitter.com/IvanMoore1/status/1524148563093065728,"",false,,9496,2022,U.S. House,1,District 1,8/16/22,general,false,true,REP,Begich,30145,Nick Begich,54.0
78927,1334,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,Online,Alaska,5/6/22,5/9/22,,"",,155360,605,lv,,lv,,5/10/22 21:01,"",https://twitter.com/IvanMoore1/status/1524148563093065728,"",false,,9496,2022,U.S. House,1,District 1,8/16/22,general,false,true,IND,Gross,29781,Al Gross,46.0
78927,1334,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,Online,Alaska,5/6/22,5/9/22,,"",,155361,605,lv,,lv,,5/10/22 21:02,"",https://twitter.com/IvanMoore1/status/1524148563093065728,"",false,,9496,2022,U.S. House,1,District 1,8/16/22,general,false,false,DEM,Peltola,30139,Mary S. Peltola,19.0
78927,1334,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,Online,Alaska,5/6/22,5/9/22,,"",,155361,605,lv,,lv,,5/10/22 21:02,"",https://twitter.com/IvanMoore1/status/1524148563093065728,"",false,,9496,2022,U.S. House,1,District 1,8/16/22,general,false,false,REP,Palin,29782,Sarah Palin,26.0
78927,1334,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,Online,Alaska,5/6/22,5/9/22,,"",,155361,605,lv,,lv,,5/10/22 21:02,"",https://twitter.com/IvanMoore1/status/1524148563093065728,"",false,,9496,2022,U.S. House,1,District 1,8/16/22,general,false,false,REP,Begich,30145,Nick Begich,29.0
78927,1334,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,Online,Alaska,5/6/22,5/9/22,,"",,155361,605,lv,,lv,,5/10/22 21:02,"",https://twitter.com/IvanMoore1/status/1524148563093065728,"",false,,9496,2022,U.S. House,1,District 1,8/16/22,general,false,false,IND,Gross,29781,Al Gross,27.0
78927,1334,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,Online,Alaska,5/6/22,5/9/22,,"",,155362,605,lv,,lv,,5/10/22 21:02,"",https://twitter.com/IvanMoore1/status/1524148563093065728,"",false,,9496,2022,U.S. House,1,District 1,8/16/22,general,false,true,REP,Palin,29782,Sarah Palin,28.0
78927,1334,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,Online,Alaska,5/6/22,5/9/22,,"",,155362,605,lv,,lv,,5/10/22 21:02,"",https://twitter.com/IvanMoore1/status/1524148563093065728,"",false,,9496,2022,U.S. House,1,District 1,8/16/22,general,false,true,REP,Begich,30145,Nick Begich,33.0
78927,1334,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,Online,Alaska,5/6/22,5/9/22,,"",,155362,605,lv,,lv,,5/10/22 21:02,"",https://twitter.com/IvanMoore1/status/1524148563093065728,"",false,,9496,2022,U.S. House,1,District 1,8/16/22,general,false,true,IND,Gross,29781,Al Gross,40.0
78927,1334,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,Online,Alaska,5/6/22,5/9/22,,"",,155363,605,lv,,lv,,5/10/22 21:02,"",https://twitter.com/IvanMoore1/status/1524148563093065728,"",false,,9496,2022,U.S. House,1,District 1,8/16/22,general,false,true,REP,Begich,30145,Nick Begich,54.0
78927,1334,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,Online,Alaska,5/6/22,5/9/22,,"",,155363,605,lv,,lv,,5/10/22 21:02,"",https://twitter.com/IvanMoore1/status/1524148563093065728,"",false,,9496,2022,U.S. House,1,District 1,8/16/22,general,false,true,IND,Gross,29781,Al Gross,46.0
78927,1334,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,Online,Alaska,5/6/22,5/9/22,,"",,155364,605,lv,,lv,,5/10/22 21:02,"",https://twitter.com/IvanMoore1/status/1524148563093065728,"",false,,9496,2022,U.S. House,1,District 1,8/16/22,general,false,false,REP,Palin,29782,Sarah Palin,25.0
78927,1334,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,Online,Alaska,5/6/22,5/9/22,,"",,155364,605,lv,,lv,,5/10/22 21:02,"",https://twitter.com/IvanMoore1/status/1524148563093065728,"",false,,9496,2022,U.S. House,1,District 1,8/16/22,general,false,false,REP,Begich,30145,Nick Begich,28.0
78927,1334,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,Online,Alaska,5/6/22,5/9/22,,"",,155364,605,lv,,lv,,5/10/22 21:02,"",https://twitter.com/IvanMoore1/status/1524148563093065728,"",false,,9496,2022,U.S. House,1,District 1,8/16/22,general,false,false,IND,Gross,29781,Al Gross,26.0
78927,1334,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,Online,Alaska,5/6/22,5/9/22,,"",,155364,605,lv,,lv,,5/10/22 21:02,"",https://twitter.com/IvanMoore1/status/1524148563093065728,"",false,,9496,2022,U.S. House,1,District 1,8/16/22,general,false,false,NPA,Claus,30141,Santa Claus,21.0
78927,1334,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,Online,Alaska,5/6/22,5/9/22,,"",,155365,605,lv,,lv,,5/10/22 21:03,"",https://twitter.com/IvanMoore1/status/1524148563093065728,"",false,,9496,2022,U.S. House,1,District 1,8/16/22,general,false,true,REP,Palin,29782,Sarah Palin,28.0
78927,1334,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,Online,Alaska,5/6/22,5/9/22,,"",,155365,605,lv,,lv,,5/10/22 21:03,"",https://twitter.com/IvanMoore1/status/1524148563093065728,"",false,,9496,2022,U.S. House,1,District 1,8/16/22,general,false,true,REP,Begich,30145,Nick Begich,32.0
78927,1334,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,Online,Alaska,5/6/22,5/9/22,,"",,155365,605,lv,,lv,,5/10/22 21:03,"",https://twitter.com/IvanMoore1/status/1524148563093065728,"",false,,9496,2022,U.S. House,1,District 1,8/16/22,general,false,true,IND,Gross,29781,Al Gross,40.0
78927,1334,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,Online,Alaska,5/6/22,5/9/22,,"",,155366,605,lv,,lv,,5/10/22 21:03,"",https://twitter.com/IvanMoore1/status/1524148563093065728,"",false,,9496,2022,U.S. House,1,District 1,8/16/22,general,false,true,REP,Begich,30145,Nick Begich,53.0
78927,1334,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,Online,Alaska,5/6/22,5/9/22,,"",,155366,605,lv,,lv,,5/10/22 21:03,"",https://twitter.com/IvanMoore1/status/1524148563093065728,"",false,,9496,2022,U.S. House,1,District 1,8/16/22,general,false,true,IND,Gross,29781,Al Gross,47.0
79105,341,NMB Research,1793,Lead the Way PAC,NMB Research,260,Public Opinion Strategies,A-,Live Phone,Washington,5/2/22,5/5/22,,"",,156241,400,lv,,lv,,6/8/22 09:25,"",https://www.scribd.com/document/577427887/Key-Findings-Survey-in-Washington-CD-8,"",false,REP,9417,2022,U.S. House,8,District 8,11/8/22,general,false,false,DEM,Schrier,29261,Kim Schrier,48.0
79105,341,NMB Research,1793,Lead the Way PAC,NMB Research,260,Public Opinion Strategies,A-,Live Phone,Washington,5/2/22,5/5/22,,"",,156241,400,lv,,lv,,6/8/22 09:25,"",https://www.scribd.com/document/577427887/Key-Findings-Survey-in-Washington-CD-8,"",false,REP,9417,2022,U.S. House,8,District 8,11/8/22,general,false,false,REP,Jensen,30321,Jesse Jensen,42.0
79105,341,NMB Research,1793,Lead the Way PAC,NMB Research,260,Public Opinion Strategies,A-,Live Phone,Washington,5/2/22,5/5/22,,"",,156242,400,lv,,lv,,6/8/22 09:25,"",https://www.scribd.com/document/577427887/Key-Findings-Survey-in-Washington-CD-8,"",false,REP,9417,2022,U.S. House,8,District 8,11/8/22,general,false,false,DEM,Schrier,29261,Kim Schrier,48.0
79105,341,NMB Research,1793,Lead the Way PAC,NMB Research,260,Public Opinion Strategies,A-,Live Phone,Washington,5/2/22,5/5/22,,"",,156242,400,lv,,lv,,6/8/22 09:25,"",https://www.scribd.com/document/577427887/Key-Findings-Survey-in-Washington-CD-8,"",false,REP,9417,2022,U.S. House,8,District 8,11/8/22,general,false,false,REP,Dunn,30025,Reagan Dunn,42.0
78962,365,Pan Atlantic/SMS,"","",Pan Atlantic Research,249,Pan Atlantic Research,B/C,Online,Maine,4/21/22,5/5/22,,"",,155495,421,lv,,lv,,5/13/22 15:49,"",https://21701012.fs1.hubspotusercontent-na1.net/hubfs/21701012/Pan%20Atlantic%20Research%2058th%20Omnibus%20Poll%20Results.pdf,"",false,,9176,2022,U.S. House,1,District 1,11/8/22,general,false,false,DEM,Pingree,29095,Chellie M. Pingree,51.3
78962,365,Pan Atlantic/SMS,"","",Pan Atlantic Research,249,Pan Atlantic Research,B/C,Online,Maine,4/21/22,5/5/22,,"",,155495,421,lv,,lv,,5/13/22 15:49,"",https://21701012.fs1.hubspotusercontent-na1.net/hubfs/21701012/Pan%20Atlantic%20Research%2058th%20Omnibus%20Poll%20Results.pdf,"",false,,9176,2022,U.S. House,1,District 1,11/8/22,general,false,false,REP,Thelander,29639,Edwin Thelander,31.0
78962,365,Pan Atlantic/SMS,"","",Pan Atlantic Research,249,Pan Atlantic Research,B/C,Online,Maine,4/21/22,5/5/22,,"",,155496,404,lv,,lv,,5/13/22 15:49,"",https://21701012.fs1.hubspotusercontent-na1.net/hubfs/21701012/Pan%20Atlantic%20Research%2058th%20Omnibus%20Poll%20Results.pdf,"",false,,9177,2022,U.S. House,2,District 2,11/8/22,general,false,false,DEM,Golden,29096,Jared Forrest Golden,45.3
78962,365,Pan Atlantic/SMS,"","",Pan Atlantic Research,249,Pan Atlantic Research,B/C,Online,Maine,4/21/22,5/5/22,,"",,155496,404,lv,,lv,,5/13/22 15:49,"",https://21701012.fs1.hubspotusercontent-na1.net/hubfs/21701012/Pan%20Atlantic%20Research%2058th%20Omnibus%20Poll%20Results.pdf,"",false,,9177,2022,U.S. House,2,District 2,11/8/22,general,false,false,REP,Poliquin,29640,Bruce Poliquin,36.4
79092,468,Tarrance,"","",Tarrance Group,333,Tarrance Group,B+,Live Phone,Michigan,4/24/22,4/26/22,28802,John James,REP,156175,400,lv,,lv,,6/6/22 19:05,"",https://www.macombdaily.com/2022/06/05/poll-marlinga-holds-big-lead-for-primary-narrow-margin-over-john-james/,"",true,REP,9204,2022,U.S. House,10,District 10,11/8/22,general,false,false,DEM,Marlinga,28803,Carl J. Marlinga,41.0
79092,468,Tarrance,"","",Tarrance Group,333,Tarrance Group,B+,Live Phone,Michigan,4/24/22,4/26/22,28802,John James,REP,156175,400,lv,,lv,,6/6/22 19:05,"",https://www.macombdaily.com/2022/06/05/poll-marlinga-holds-big-lead-for-primary-narrow-margin-over-john-james/,"",true,REP,9204,2022,U.S. House,10,District 10,11/8/22,general,false,false,REP,James,28802,John James,47.0
78866,1500,Ragnar Research Partners,452,NRCC,Ragnar Research Partners,517,Ragnar Research Partners,B/C,Live Phone,Texas,4/19/22,4/21/22,30109,Mayra Flores,REP,155155,400,lv,,lv,,5/2/22 09:31,"",https://www.politico.com/news/2022/05/02/poll-mayra-flores-texas-special-election-00029187,"",true,REP,9501,2022,U.S. House,34,District 34,6/14/22,jungle primary,false,false,DEM,Sanchez,30106,Dan Sanchez,19.0
78866,1500,Ragnar Research Partners,452,NRCC,Ragnar Research Partners,517,Ragnar Research Partners,B/C,Live Phone,Texas,4/19/22,4/21/22,30109,Mayra Flores,REP,155155,400,lv,,lv,,5/2/22 09:31,"",https://www.politico.com/news/2022/05/02/poll-mayra-flores-texas-special-election-00029187,"",true,REP,9501,2022,U.S. House,34,District 34,6/14/22,jungle primary,false,false,REP,Flores,30109,Mayra Flores,24.0
78866,1500,Ragnar Research Partners,452,NRCC,Ragnar Research Partners,517,Ragnar Research Partners,B/C,Live Phone,Texas,4/19/22,4/21/22,30109,Mayra Flores,REP,155155,400,lv,,lv,,5/2/22 09:31,"",https://www.politico.com/news/2022/05/02/poll-mayra-flores-texas-special-election-00029187,"",true,REP,9501,2022,U.S. House,34,District 34,6/14/22,jungle primary,false,false,REP,Cantu-Cabrera,30107,Juana Cantu-Cabrera,7.0
78866,1500,Ragnar Research Partners,452,NRCC,Ragnar Research Partners,517,Ragnar Research Partners,B/C,Live Phone,Texas,4/19/22,4/21/22,30109,Mayra Flores,REP,155155,400,lv,,lv,,5/2/22 09:31,"",https://www.politico.com/news/2022/05/02/poll-mayra-flores-texas-special-election-00029187,"",true,REP,9501,2022,U.S. House,34,District 34,6/14/22,jungle primary,false,false,DEM,Coronado,30108,Rene Coronado,9.0
78958,253,Kitchens,"","",The Kitchens Group,664,The Kitchens Group,B/C,Live Phone/Online,Florida,4/18/22,4/21/22,30152,Ken Russell,DEM,155483,350,lv,,lv,,5/12/22 21:43,"",https://floridapolitics.com/archives/524371-poll-shows-ken-russell-in-dead-heat-with-maria-elvira-salazar-for-cd-27-seat/,"",true,DEM,9104,2022,U.S. House,27,District 27,11/8/22,general,false,false,DEM,Russell,30152,Ken Russell,41.0
78958,253,Kitchens,"","",The Kitchens Group,664,The Kitchens Group,B/C,Live Phone/Online,Florida,4/18/22,4/21/22,30152,Ken Russell,DEM,155483,350,lv,,lv,,5/12/22 21:43,"",https://floridapolitics.com/archives/524371-poll-shows-ken-russell-in-dead-heat-with-maria-elvira-salazar-for-cd-27-seat/,"",true,DEM,9104,2022,U.S. House,27,District 27,11/8/22,general,false,false,REP,Salazar,29014,María Elvira Salazar,43.0
79038,1056,Remington,1054,United States Term Limits,Remington Research Group,279,Remington Research Group,B,IVR,California,4/19/22,4/20/22,,"",,155933,801,lv,,lv,,5/26/22 12:45,"",https://www.termlimits.com/library/CA-27%20Primary%20TABS%20042122.pdf,"",false,,9038,2022,U.S. House,27,District 27,11/8/22,general,false,false,DEM,Quartey,30193,Quaye Quartey,41.0
79038,1056,Remington,1054,United States Term Limits,Remington Research Group,279,Remington Research Group,B,IVR,California,4/19/22,4/20/22,,"",,155933,801,lv,,lv,,5/26/22 12:45,"",https://www.termlimits.com/library/CA-27%20Primary%20TABS%20042122.pdf,"",false,,9038,2022,U.S. House,27,District 27,11/8/22,general,false,false,REP,Garcia,28955,Mike Garcia,47.0
79038,1056,Remington,1054,United States Term Limits,Remington Research Group,279,Remington Research Group,B,IVR,California,4/19/22,4/20/22,,"",,155934,801,lv,,lv,,5/26/22 12:45,"",https://www.termlimits.com/library/CA-27%20Primary%20TABS%20042122.pdf,"",false,,9038,2022,U.S. House,27,District 27,11/8/22,general,false,false,DEM,Smith,29414,Christy Smith,45.0
79038,1056,Remington,1054,United States Term Limits,Remington Research Group,279,Remington Research Group,B,IVR,California,4/19/22,4/20/22,,"",,155934,801,lv,,lv,,5/26/22 12:45,"",https://www.termlimits.com/library/CA-27%20Primary%20TABS%20042122.pdf,"",false,,9038,2022,U.S. House,27,District 27,11/8/22,general,false,false,REP,Garcia,28955,Mike Garcia,47.0
78915,1488,Spry Strategies,"","",Spry Strategies,508,Spry Strategies,B/C,IVR/Online,Washington,4/17/22,4/20/22,28747,Loren Culp,REP,155322,720,lv,,lv,,5/6/22 13:16,"",https://twitter.com/LorenCulp/status/1522353494308491265?s=20&t=bf67U68TaFCMc2IHHMJ66w,"",true,REP,9413,2022,U.S. House,4,District 4,11/8/22,general,false,false,REP,Culp,28747,Loren Culp,38.0
78915,1488,Spry Strategies,"","",Spry Strategies,508,Spry Strategies,B/C,IVR/Online,Washington,4/17/22,4/20/22,28747,Loren Culp,REP,155322,720,lv,,lv,,5/6/22 13:16,"",https://twitter.com/LorenCulp/status/1522353494308491265?s=20&t=bf67U68TaFCMc2IHHMJ66w,"",true,REP,9413,2022,U.S. House,4,District 4,11/8/22,general,false,false,REP,Newhouse,28748,Dan Newhouse,37.0
78808,525,U. New Hampshire,"","",University of New Hampshire,357,University of New Hampshire,B-,Online,Vermont,4/14/22,4/18/22,,"",,154867,583,lv,,lv,,4/25/22 09:51,"",https://scholars.unh.edu/survey_center_polls/694/,"",false,,9398,2022,U.S. House,1,District 1,11/8/22,general,false,false,DEM,Balint,30080,Becca Balint,48.0
78808,525,U. New Hampshire,"","",University of New Hampshire,357,University of New Hampshire,B-,Online,Vermont,4/14/22,4/18/22,,"",,154867,583,lv,,lv,,4/25/22 09:51,"",https://scholars.unh.edu/survey_center_polls/694/,"",false,,9398,2022,U.S. House,1,District 1,11/8/22,general,false,false,REP,Horne,30003,Marcia E. Horne,25.0
78808,525,U. New Hampshire,"","",University of New Hampshire,357,University of New Hampshire,B-,Online,Vermont,4/14/22,4/18/22,,"",,154868,583,lv,,lv,,4/25/22 09:51,"",https://scholars.unh.edu/survey_center_polls/694/,"",false,,9398,2022,U.S. House,1,District 1,11/8/22,general,false,false,DEM,Gray,30002,Molly Gray,49.0
78808,525,U. New Hampshire,"","",University of New Hampshire,357,University of New Hampshire,B-,Online,Vermont,4/14/22,4/18/22,,"",,154868,583,lv,,lv,,4/25/22 09:51,"",https://scholars.unh.edu/survey_center_polls/694/,"",false,,9398,2022,U.S. House,1,District 1,11/8/22,general,false,false,REP,Horne,30003,Marcia E. Horne,27.0
78808,525,U. New Hampshire,"","",University of New Hampshire,357,University of New Hampshire,B-,Online,Vermont,4/14/22,4/18/22,,"",,154869,583,lv,,lv,,4/25/22 09:52,"",https://scholars.unh.edu/survey_center_polls/694/,"",false,,9398,2022,U.S. House,1,District 1,11/8/22,general,false,false,DEM,Ram Hinsdale,30081,Kesha K. Ram Hinsdale,47.0
78808,525,U. New Hampshire,"","",University of New Hampshire,357,University of New Hampshire,B-,Online,Vermont,4/14/22,4/18/22,,"",,154869,583,lv,,lv,,4/25/22 09:52,"",https://scholars.unh.edu/survey_center_polls/694/,"",false,,9398,2022,U.S. House,1,District 1,11/8/22,general,false,false,REP,Horne,30003,Marcia E. Horne,26.0
78808,525,U. New Hampshire,"","",University of New Hampshire,357,University of New Hampshire,B-,Online,Vermont,4/14/22,4/18/22,,"",,154870,583,lv,,lv,,4/25/22 09:53,"",https://scholars.unh.edu/survey_center_polls/694/,"",false,,9398,2022,U.S. House,1,District 1,11/8/22,general,false,false,DEM,Clifford,30082,Sianey Chase Clifford,42.0
78808,525,U. New Hampshire,"","",University of New Hampshire,357,University of New Hampshire,B-,Online,Vermont,4/14/22,4/18/22,,"",,154870,583,lv,,lv,,4/25/22 09:53,"",https://scholars.unh.edu/survey_center_polls/694/,"",false,,9398,2022,U.S. House,1,District 1,11/8/22,general,false,false,REP,Horne,30003,Marcia E. Horne,25.0
78911,1464,Slingshot Strategies,"","",Slingshot Strategies,451,Slingshot Strategies,B/C,,Virginia,4/10/22,4/15/22,,"",,155317,600,rv,,rv,,5/6/22 10:08,"",https://drive.google.com/file/d/12X1euwQNS1yBRuuBAFQIw1jDPP5fsxVS/view,"",false,,9400,2022,U.S. House,2,District 2,11/8/22,general,false,false,DEM,Luria,29245,Elaine G. Luria,38.0
78911,1464,Slingshot Strategies,"","",Slingshot Strategies,451,Slingshot Strategies,B/C,,Virginia,4/10/22,4/15/22,,"",,155317,600,rv,,rv,,5/6/22 10:08,"",https://drive.google.com/file/d/12X1euwQNS1yBRuuBAFQIw1jDPP5fsxVS/view,"",false,,9400,2022,U.S. House,2,District 2,11/8/22,general,false,false,REP,Bell,30130,Jarome Bell,33.0
78911,1464,Slingshot Strategies,"","",Slingshot Strategies,451,Slingshot Strategies,B/C,,Virginia,4/10/22,4/15/22,,"",,155318,600,rv,,rv,,5/6/22 10:08,"",https://drive.google.com/file/d/12X1euwQNS1yBRuuBAFQIw1jDPP5fsxVS/view,"",false,,9400,2022,U.S. House,2,District 2,11/8/22,general,false,false,DEM,Luria,29245,Elaine G. Luria,39.0
78911,1464,Slingshot Strategies,"","",Slingshot Strategies,451,Slingshot Strategies,B/C,,Virginia,4/10/22,4/15/22,,"",,155318,600,rv,,rv,,5/6/22 10:08,"",https://drive.google.com/file/d/12X1euwQNS1yBRuuBAFQIw1jDPP5fsxVS/view,"",false,,9400,2022,U.S. House,2,District 2,11/8/22,general,false,false,REP,Kiggans,30008,Jen A. Kiggans,34.0
78912,1464,Slingshot Strategies,"","",Slingshot Strategies,451,Slingshot Strategies,B/C,,Michigan,4/10/22,4/15/22,,"",,155319,600,rv,,rv,,5/6/22 10:08,"",https://drive.google.com/file/d/1j004nMFo5mt19jAoqY1s265Ibrv0wk9S/view,"",false,,9201,2022,U.S. House,7,District 7,11/8/22,general,false,false,DEM,Slotkin,29105,Elissa Slotkin,40.0
78912,1464,Slingshot Strategies,"","",Slingshot Strategies,451,Slingshot Strategies,B/C,,Michigan,4/10/22,4/15/22,,"",,155319,600,rv,,rv,,5/6/22 10:08,"",https://drive.google.com/file/d/1j004nMFo5mt19jAoqY1s265Ibrv0wk9S/view,"",false,,9201,2022,U.S. House,7,District 7,11/8/22,general,false,false,REP,Barrett,29674,Tom Barrett,34.0
